bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-262_task-nad2_run-01_bold	0.002069221	0.007528383	0	28.61629451	1.390054934	1.017221682	0.567859438	3626.695068	0.101608976	3	1.948051948	2.262161378	2.041065288	2.540889021	2.204529825	0.0317605	-0.018467594	0.073051371	154	74	66	45	5.110440696	2.599999905	3.02702713	3.02702713	3.000000238	29.58012373	5.545316696	27.14505768	8.051947594	115826	3.201298714	129.6980476	55.80345154	2.64905667	92.27753448	519.7614136	520.5844116	60360	376.7006454	671.9373322	101.8659897	63.73690414
sub-262_task-nad2_run-02_bold	0.001416429	0.009689018	0	30.15447878	1.321004507	0.960766272	0.569038162	3515.684326	0.12009794	17	11.03896104	2.264623431	2.042069573	2.544750895	2.207049825	0.0161046	-0.018618027	0.07173419	154	74	66	45	5.129182939	2.599999905	3.02702713	3.02702713	3.000000238	27.7449463	5.718609333	27.51388741	8.155843735	115881	3.175324678	132.2792206	55.42825317	2.600583953	91.54589081	518.1165771	518.4545288	60291	375.6233826	669.7175293	101.0785217	57.41180801
sub-262_task-nad2_run-03_bold	0.00521539	0.01813074	0	30.23875097	1.238026869	0.952826396	0.56823709	3645.329102	0.169619153	44	28.57142857	2.308724054	2.06524743	2.595734912	2.26518982	0.012846	-0.016621107	0.078312755	154	74	66	45	5.15447927	2.599999905	3.02702713	3.02702713	3.000000238	31.1655818	6.132581234	27.6943779	8.064934731	116111	2.83116889	132.2272797	56.61844254	2.735602963	91.65176392	521.5914307	521.3181763	60179	380.7454651	671.8441772	101.1380234	42.67933273
sub-262_task-nad2_run-04_bold	0.003447748	0.01588382	3	31.32232466	1.261475449	0.946377252	0.567271706	3781.708496	0.176143729	47	31.12582781	2.30143202	2.06510868	2.585820894	2.253366488	0.0110676	-0.016026093	0.081663452	151	74	66	45	5.072781886	2.599999905	3.02702713	3.02702713	3.000000238	30.45766091	6.067868233	28.28991508	8.046357155	116537	2.834437132	134.8688782	58.72010803	2.568273257	92.99153137	529.5529175	528.9403687	60127	383.7728546	687.2516479	104.2694092	47.2174263
sub-263_task-nad2_run-01_bold	0.001378182	0.011724564	0	27.85919308	1.389755038	0.99338501	0.53720211	4017.371094	0.079233882	3	1.948051948	2.321038409	2.13332082	2.521791075	2.308003333	0.0161243	-0.027416563	0.048285227	154	74	66	45	5.757945195	2.599999905	3.02702713	3.02702713	3	24.86611286	5.295007706	26.6874218	7.785714149	126982	3.253246784	123.5707771	55.16640472	5.969572181	64.72426605	515.7938843	519.7142944	51476	377.7516251	638.2126465	90.2594986	61.45662689
sub-263_task-nad2_run-02_bold	0.001353182	0.010491659	0	28.18406224	1.424182359	1.003445048	0.537396609	4038.404297	0.084981344	6	3.896103896	2.311742575	2.131388231	2.507516343	2.296323151	0.0133045	-0.027301203	0.04990929	154	74	66	45	5.811467082	2.599999905	3.02702713	3.02702713	3.000000238	24.88804197	5.217989445	26.74398422	7.733766079	126884	3.227272749	124.0506489	55.43107605	6.03926328	63.49196243	513.3148193	517.1168823	51416	376.4302063	633.5016174	88.98129272	67.20428467
sub-263_task-nad2_run-03_bold	0.001817792	0.010775795	0	28.10457917	1.429509076	1.016873051	0.53692865	4118.475586	0.087290657	8	5.194805195	2.309950313	2.123125999	2.50358179	2.30314315	0.0121469	-0.025940206	0.051442914	154	74	66	45	5.86740779	2.599999905	3.02702713	3.02702713	3.000000238	24.57092381	5.208362579	26.81012154	7.688311577	127080	3.207792282	125.0324707	55.55789185	6.059870101	63.02018738	514.1080933	517.9610596	51147	379.5967529	633.7993347	88.27680206	65.96876526
sub-263_task-nad2_run-04_bold	0.00355987	0.014003552	0	27.47954942	1.397378973	1.024145821	0.535573801	4243.093262	0.091584322	6	3.896103896	2.309367764	2.126330463	2.506036343	2.295736484	0.0100492	-0.025766069	0.053894885	154	74	66	45	5.911516261	2.599999905	3.02702713	3.02702713	3.000000238	25.57954573	5.140971661	26.83220291	7.610389709	127347	3.162337542	125.0441551	55.85060501	6.19563979	62.77957153	515.9840698	519.2857056	50865	382.2168823	635.7753418	87.84220123	60.13905334
sub-264_task-nad2_run-01_bold	0.001175519	0.006947554	0	27.89516883	1.218293135	1.01018294	0.584833006	285.9928589	0.045021111	3	1.948051948	2.365273706	2.141797784	2.573710002	2.380313333	0.0134467	-0.013724844	0.029321384	154	66	74	45	4.77431688	2.599999905	3.02702713	3.02702713	3	15.39100206	22.03685951	28.50683594	21.46103859	122577	2.896103859	84.29999695	31.72085762	3.140236111	60.98403168	356.2919922	357.2402649	54836	242.8019447	466.75811	74.82473755	55.55821228
sub-264_task-nad2_run-02_bold	0.001070519	0.006435467	0	29.07674373	1.253987066	1.012397932	0.585799703	278.5054626	0.038500421	0	0	2.354854034	2.131394838	2.562913931	2.370253333	0.00534254	-0.013563336	0.028980611	154	66	74	45	4.842401832	2.599999905	3.02702713	3.02702713	3	15.43883405	22.2871685	28.83907127	21.75324631	122577	2.870129824	85.36363983	32.17568207	3.106045794	60.77707672	356.8530273	357.5389709	54744	245.3779236	466.9220886	73.83437347	60.05387497
sub-264_task-nad2_run-03_bold	0.001303961	0.005924556	0	28.75412417	1.261902317	1.026791599	0.586194883	275.4400635	0.045887259	1	0.649350649	2.322666366	2.098831536	2.525880896	2.343286667	0.00894168	-0.012972942	0.028662115	154	66	74	45	5.026674652	2.599999905	3.02702713	3.02702713	3	15.10320388	22.39307213	29.16221809	21.99350739	123020	2.902597427	86.79253044	32.56826782	2.814021965	61.05622101	359.7348938	359.4220886	54335	255.4655838	469.707135	71.50229645	62.94911957
sub-264_task-nad2_run-04_bold	0.000800844	0.009801951	0	30.98293149	1.243918947	0.961712243	0.587835935	266.8913574	0.045156868	1	0.649350649	2.35017582	2.12623466	2.557859466	2.366433333	0.00560761	-0.012528424	0.027641289	154	66	74	45	4.896327014	2.599999905	3.02702713	3.02702713	3	14.91406747	22.70114517	29.58335304	22.31818199	122755	2.902597427	88.10389709	32.90940857	3.053981031	61.01776123	359.0432129	359.4350586	54539	251.3246765	469.3207733	73.40844727	48.35368729
sub-265_task-nad2_run-01_bold	0.007101948	0.018015878	0	26.7031008	1.255056744	1.001275954	0.534857998	2827.962891	0.132307217	23	14.93506494	2.369063427	2.265681709	2.577198573	2.26431	0.0121379	0.019590305	0.00430798	154	66	74	45	5.13811785	2.599999905	3.02702713	3.02702713	3	23.96261725	8.510522842	31.68224335	10.24675369	128087	3.006493568	153.125972	59.5652771	4.509273083	82.47698975	551.5582275	561.1168823	49955	365.7571411	696.5668823	109.2056046	45.15840912
sub-265_task-nad2_run-02_bold	0.001919545	0.025439564	0	31.30372304	1.159959197	0.934082353	0.536310774	2754.829346	0.181344418	51	33.11688312	2.373445312	2.259153852	2.579768751	2.281413333	0.0164989	0.019148054	0.004210188	154	66	74	45	5.231790605	2.599999905	3.02702713	3.02702713	3	24.45333403	8.616422653	32.67766571	10.44155884	128301	3.201298714	157.1038971	61.48046112	4.452516317	82.24591827	554.1259155	562.350647	49825	376.9311584	701.0246948	107.486145	36.53380203
sub-265_task-nad2_run-03_bold	0.000965455	0.009765446	0	31.26510048	1.378397975	1.004121687	0.538427575	2535.152588	0.105668562	10	6.493506494	2.29171333	2.200277604	2.497965718	2.176896667	0.0506076	0.017045453	0.001695748	154	66	74	45	5.237521465	2.599999905	3.02702713	3.02702713	3	23.50879943	8.789712906	34.23019791	10.86363602	128504	3.474025965	167.1224075	64.38542175	4.571423077	83.13169098	556.0974121	564.1558228	49595	382.7331238	702.6772949	107.7131882	63.25652313
sub-265_task-nad2_run-04_bold	0.014571169	0.028815815	0	41.17216558	1.17229765	1.014635815	0.539426575	2595.86792	0.398698975	67	43.50649351	2.369217634	2.25482287	2.584806698	2.268023333	0.0607181	0.019925589	0.002193328	154	66	74	45	5.092548171	2.599999905	3.02702713	3.02702713	3	21.61431981	8.799340248	34.21334457	10.77922058	128230	3.422077894	166.8418785	63.73013306	4.719908035	81.35540009	549.9764404	559.3668823	49890	363.6389557	694.7873413	109.8391724	31.33263206
sub-266_task-nad2_run-01_bold	0.001313636	0.018105508	0	31.43934512	1.286141869	0.949850165	0.548995744	3320.835449	0.150302751	25	16.23376623	1.684942967	1.544350215	1.843478687	1.667	0.0218896	-0.013889817	0.046032064	154	74	66	45	7.464595485	2.599999905	3.02702713	3.02702713	3	16.22273302	6.690964388	31.39839554	8.487012863	132022	3.253246784	148.7259804	58.44668961	2.371996495	62.80841509	504.3076477	502.6201172	45364	405.1328033	610.647403	67.33312988	47.49494816
sub-266_task-nad2_run-02_bold	0.001580844	0.009963913	0	30.84124108	1.426514712	1.015125544	0.547812871	3504.422119	0.108424864	12	7.792207792	1.65227853	1.504730484	1.802791903	1.649313202	0.0377911	-0.012381982	0.045379534	154	74	66	45	7.521457204	2.599999905	3.02702713	3.02702713	3.000000238	16.46180626	6.238480759	30.97002029	8.246753693	132003	3.33766222	148.174675	58.35834122	2.661813945	62.32225295	505.8311157	504.2630005	45300	407.8957932	610.6564728	67.04251862	64.07179158
sub-266_task-nad2_run-03_bold	0.002955195	0.009642705	0	29.71831949	1.431515632	1.029401963	0.548451705	3502.009521	0.107005595	15	9.74025974	1.650835603	1.510224324	1.803452617	1.63882987	0.0608955	-0.012571429	0.045820992	154	74	66	45	7.479413084	2.599999905	3.02702713	3.02702713	3.000000238	16.15324628	6.199973364	31.64635468	8.246753693	132154	3.376623392	151.9636337	59.97613907	2.58514254	62.68808487	506.4121704	504.8019409	45210	408.1162323	612.175354	67.49143982	63.6956217
sub-266_task-nad2_run-04_bold	0.003188766	0.012758552	0	29.77171909	1.371288538	1.018377365	0.543349884	3868.840576	0.127176498	18	11.68831169	1.666717468	1.520954323	1.811341545	1.667856534	0.0491003	-0.007455841	0.048388325	154	74	66	45	7.495423979	2.599999905	3.02702713	3.02702713	3.000000238	16.45352134	5.91115447	30.31427765	7.915584564	132730	3.246753216	142.2740273	58.37491989	2.965839122	61.92275844	506.1226807	504.4090881	44783	408.7487122	611.5844116	67.29485321	56.88595895
sub-268_task-nad1_run-01_bold	0.006199351	0.015822084	0	24.38336539	1.181861354	0.934062143	0.498427203	4614.411133	0.075912094	6	3.896103896	2.419613585	2.207809746	2.697547676	2.353483333	0.00889696	-0.018816192	0.034390032	154	74	66	45	5.848088839	2.599999905	3.02702713	3.02702713	3	27.54176108	3.860542297	16.92095947	6.16233778	133053	2.974025965	70.24805145	31.6797142	5.474547699	55.8190155	433.2182312	439.1558533	45615	309.8947968	530.8701172	75.09308624	54.72386551
sub-268_task-nad1_run-02_bold	0.001807468	0.008176598	0	23.41109012	1.318050862	1.003877969	0.499909404	4581.20459	0.046465815	0	0	2.417035557	2.207704032	2.691426158	2.35197648	0.0141999	-0.018543975	0.035563312	154	74	66	45	5.712080625	2.599999905	3.02702713	3.02702713	3.000000238	26.00913857	3.860542297	17.3250618	6.17532444	132888	2.980519533	73.4045433	32.47490311	5.660332729	56.51217651	432.3511658	438.9155884	45897	305.9402588	531.6623535	76.83904266	71.25884247
sub-268_task-nad1_run-03_bold	0.001469221	0.007443723	0	23.40518198	1.311471099	1.007387031	0.501157858	4502.909668	0.060581144	1	0.649350649	2.39933525	2.192206979	2.669285623	2.336513148	0.012707	-0.019561049	0.03673381	154	74	66	45	5.814862989	2.599999905	3.02702713	3.02702713	3.000000238	25.5641394	3.937560558	17.7883625	6.246753216	133025	3	75.57662048	33.39351273	5.751460941	56.50254059	434.4204407	440.3149414	45738	312.2253189	532.9035675	75.72149658	74.98175812
sub-268_task-nad1_run-04_bold	0.002980519	0.012719325	0	20.77711094	1.199219545	0.976109897	0.502600897	4437.413574	0.047822523	0	0	2.408650448	2.196121711	2.66881982	2.361009812	0.0144346	-0.021539915	0.035204988	154	74	66	45	5.782153143	2.599999905	3.02702713	3.02702713	3.000000238	32.16355256	4.053087711	18.58308983	6.33766222	133200	3.006493568	79.13700981	36.02229309	5.855538918	55.88643265	436.9289246	443.1428528	45595	312.2201324	535.6987061	76.63892365	60.52389908
sub-270_task-wb2_run-01_bold	0.002043488	0.008186569	0	24.11261407	1.301369966	0.988295705	0.523996893	3922.381592	0.051317196	3	1.744186047	2.282878122	2.085131625	2.563046073	2.200456667	0.0165102	-0.027917752	0.054927025	172	74	66	45	5.348286227	2.599999905	3.02702713	3.02702713	3	22.20816434	4.301270485	22.60404778	6.54651165	129462	2.895348787	111.1098846	46.22032928	4.573392044	65.23449707	431.3221741	434.1860352	48389	312.0430176	543.396521	81.18143463	66.23002625
sub-270_task-wb2_run-02_bold	0.001237558	0.006735755	0	23.26954904	1.300182372	0.989528306	0.524648386	3859.192139	0.038385777	1	0.581395349	2.267380602	2.062901894	2.557069913	2.18217	0.0109061	-0.02834959	0.055552416	172	74	66	45	5.392759327	2.599999905	3.02702713	3.02702713	3	23.05267898	4.275410652	22.9620266	6.558139324	129628	2.941860437	112.970932	46.92819595	4.517114607	64.72593689	430.0189819	432.2557983	48151	314.5988464	541.8139648	80.15401459	73.87950134
sub-270_task-wb2_run-03_bold	0.001987674	0.006434732	0	23.08102975	1.312383278	1.002047152	0.526176058	3706.636475	0.035717083	1	0.581395349	2.26110842	2.063113323	2.54537527	2.174836667	0.00857426	-0.029068895	0.05584237	172	74	66	45	5.387931128	2.599999905	3.02702713	3.02702713	3	21.8174499	4.387468338	23.30610466	6.662790775	129553	2.95348835	115.2965088	46.999897	4.363999773	64.97587585	428.2407227	430.7790833	48194	311.4912796	539.6842957	79.95176697	75.12153625
sub-271_task-wb2_run-01_bold	0.003367326	0.008124462	0	23.04179873	1.288904794	1.010076289	0.470069702	4815.750977	0.149092366	35	20.34883721	2.440513836	2.256593584	2.768250709	2.296697214	0.0123214	-0.022842502	0.02781109	172	74	66	45	5.363833134	2.599999905	3.02702713	3.02702713	2.999999285	34.00075563	4.827077389	18.22186661	7.116279125	139636	3.023255825	70.18604279	33.09919357	4.222791586	68.20834351	504.9154663	514.1715088	40360	331.2328491	631.1456177	95.85778046	67.25062561
sub-271_task-wb2_run-02_bold	0.001702093	0.005337054	0	22.1126876	1.297085838	1.012846078	0.469306141	5087.96875	0.09208778	5	2.906976744	2.440217057	2.25066037	2.753933031	2.316057771	0.00974585	-0.020563001	0.032157224	172	74	66	45	5.484397912	2.599999905	3.02702713	3.02702713	2.999998569	34.21814777	4.663300991	17.8511467	6.947674274	139723	2.959302425	68.70930481	32.57636642	4.554938986	67.38085175	506.4706726	515.3314209	40567	340.4808105	630.9372192	93.96201324	82.9313736
sub-271_task-wb2_run-03_bold	0.003403198	0.012192656	0	22.86294575	1.19836979	0.944900274	0.468685259	5296.990723	0.104259993	8	4.651162791	2.465758095	2.262959566	2.779770262	2.354544456	0.0141331	-0.018672802	0.033049222	172	74	66	45	5.505600667	2.599999905	3.02702713	3.02702713	2.999998569	35.50401877	4.620202541	17.41218758	6.819767475	139725	2.848837137	67.50465088	31.54781151	4.44295322	66.72579193	505.1930847	514.2383423	40641	338.1278992	627.6453247	93.40161896	58.3949585
sub-272_task-nad2_run-01_bold	0.002944221	0.013345965	0	22.23826957	1.148357294	0.999781652	0.518869839	3441.700195	0.073912768	1	0.649350649	2.297506842	2.080509929	2.560323931	2.251686667	0.00713859	-0.011713174	0.050561253	154	74	66	45	5.767380361	2.599999905	3.02702713	3.02702713	3	33.2198983	4.264888287	18.90691757	6.389610291	130607	2.844155788	76.95714111	36.35147476	4.481700501	56.90689468	394.1130981	397.2142944	47415	293.496759	490.8052063	68.87184143	53.3039093
sub-272_task-nad2_run-02_bold	0.00299513	0.024950572	0	24.13805376	1.051196002	0.956666935	0.517589081	3563.40332	0.166443435	25	16.23376623	2.345685204	2.113674482	2.628714464	2.294666667	0.00708575	-0.010821091	0.051865336	154	74	66	45	5.674797495	2.599999905	3.02702713	3.02702713	3	34.50057829	4.303397179	18.61232185	6.331168652	130812	2.740259647	74.92142754	36.05450058	4.843116367	56.69510269	394.0526123	397.8311768	47378	288.5620163	489.8201263	70.10417175	37.48846436
sub-272_task-nad2_run-03_bold	0.003711234	0.031022577	0	28.02857896	1.008172972	0.926241131	0.519211631	3452.73291	0.302433039	71	46.1038961	2.355247277	2.137143052	2.643775446	2.284823333	0.0140992	-0.011671104	0.052287076	154	74	66	45	5.753885394	2.599999905	3.02702713	3.02702713	3	33.65456864	4.457434654	19.43018913	6.519480705	130663	2.844155788	78.1818161	37.11856842	4.654049892	56.13673019	394.0189819	396.8701172	47498	294.3704559	490.0065002	68.97355652	32.58643723
sub-272_task-nad2_run-04_bold	0.005048312	0.033941123	0	26.74355248	0.988094069	0.916775832	0.519631113	3408.131592	0.245199588	50	32.46753247	2.389102822	2.168005015	2.663606784	2.335696667	0.0149582	-0.011155289	0.052795913	154	74	66	45	5.709903173	2.599999905	3.02702713	3.02702713	3	30.1714675	4.332279205	19.0650444	6.441558361	130360	2.876623392	77.44188347	35.87356567	4.593628578	56.50258255	393.8426208	396.9545593	47741	290.5974121	491.3246765	69.51963806	31.79215622
sub-273_task-nad2_run-01_bold	0.002645714	0.006678593	0	27.41703141	1.516628408	1.02916525	0.471210661	4059.562988	0.064229945	3	1.948051948	2.441748485	2.275536262	2.672959195	2.37675	0.0195415	-0.014261418	0.035467461	154	74	66	45	5.016231162	2.599999905	3.02702713	3.02702713	3	31.57500542	4.794388771	19.17076874	6.681818008	142235	2.662337542	78.55389633	37.30685043	4.034765402	66.19722748	437.0966187	446.7597351	38644	270.8136261	549.7539154	89.06167603	66.09360504
sub-273_task-nad2_run-02_bold	0.002626688	0.006756352	0	27.14512374	1.485296611	1.022023338	0.471046941	4138.90332	0.070038089	6	3.896103896	2.43137794	2.264512244	2.659619374	2.370002203	0.0320736	-0.014244055	0.037052963	154	74	66	45	5.075497952	2.599999905	3.02702713	3.02702713	3.000001431	30.90005049	4.779948235	19.22486877	6.639610291	142430	2.616883039	78.90616646	37.68211365	4.14428607	65.69659424	437.8048401	447.0909119	38509	276.0233765	549.5285645	88.08694458	66.909935
sub-273_task-nad2_run-03_bold	0.006745779	0.008590291	0	27.96055333	1.444896378	1.066692802	0.470517804	4110.606445	0.111214006	15	9.74025974	2.426376672	2.258205727	2.656728749	2.364195539	0.0284025	-0.013817037	0.036895733	154	74	66	45	5.141526996	2.599999905	3.02702713	3.02702713	3.000001431	31.81944404	4.842525482	19.24957657	6.688311577	142622	2.629870176	78.81688499	37.56752777	4.130285177	65.98062134	440.6428833	449.3961182	38340	281.2782455	552.473999	87.4040451	59.93112946
sub-273_task-nad2_run-04_bold	0.002786429	0.009786423	0	29.44708055	1.418624325	1.038365287	0.470497821	4195.092285	0.183249631	56	36.36363636	2.429039159	2.253901173	2.652804106	2.380412198	0.0378283	-0.01378786	0.037977539	154	74	66	45	5.14471116	2.599999905	3.02702713	3.02702713	3.000001431	32.94762756	4.746253014	19.22641945	6.623376846	142660	2.649350643	78.86363983	37.79740906	4.25641192	65.42706299	440.1038818	448.7922058	38387	283.0551941	550.792865	87.23256683	58.38269806
sub-274_task-nad2_run-01_bold	0.004335779	0.013804471	0	31.275677	1.259048674	0.985384134	0.531015681	4716.896484	0.167621226	27	17.53246753	2.303780244	2.106836089	2.601314644	2.20319	0.0255648	-0.017381255	0.055509932	154	74	66	45	5.373605597	2.599999905	3.02702713	3.02702713	3	20.00049483	4.746253014	21.97559929	6.863636494	125826	2.844155788	107.0519485	42.69948578	3.891185522	77.55745697	493.8890381	498.2012939	51761	349.0259705	621.1104126	92.7117691	46.97159576
sub-274_task-nad2_run-02_bold	0.017362987	0.021967961	0	41.52010531	1.312990853	1.104413896	0.530498738	4813.331055	0.40009461	72	46.75324675	2.318549242	2.109772964	2.618321429	2.227553333	0.0562707	-0.01550101	0.056449413	154	74	66	45	5.438390333	2.599999905	3.02702713	3.02702713	3	19.658394	4.524825096	21.48606491	6.759740353	125975	2.902597427	104.8201317	41.39005661	3.905141664	76.27217102	491.7020874	495.9448242	51638	348.6938232	616.6882935	91.19242859	34.98749542
sub-274_task-nad2_run-03_bold	0.013561623	0.04925688	0	60.52427225	1.156093852	1.035070872	0.531971286	4785.651367	0.930613555	130	84.41558442	2.378615143	2.160324212	2.680874552	2.294646667	0.0678488	-0.015247515	0.057399608	154	74	66	45	5.58663	2.599999905	3.02702713	3.02702713	3	18.81451461	4.669233799	21.84781647	6.805194855	125945	2.863636255	106.8298706	41.47235107	3.882469569	74.6884613	491.5299988	495.7142944	51682	351.50065	614.2983826	88.73139954	22.89132881
sub-274_task-nad2_run-04_bold	0.019258366	0.032738552	1	43.51353949	1.212690921	1.038989416	0.5301362	5009.416504	0.421402754	75	49.01960784	2.329553339	2.109848946	2.615401072	2.26341	0.061291	-0.01294817	0.059006043	153	74	66	45	5.568128126	2.599999905	3.02702713	3.02702713	3	18.59533055	4.60284996	21.41167831	6.627450943	126424	2.751634121	104.9794117	41.01020432	3.988132414	74.19798279	487.3983765	492.2287598	51483	347.2189667	608.4705811	88.40026093	29.87569427
sub-275_task-wb2_run-01_bold	0.007063529	0.014768486	2	24.7547413	1.20581389	1.018509645	0.531057468	3376.624512	0.143150999	35	20.58823529	2.372888544	2.167968676	2.673147498	2.277549457	0.0128378	-0.020287771	0.03914924	170	74	66	45	5.172681815	2.599999905	3.02702713	3.02702713	3.000000715	22.29218503	5.921687603	22.62102127	7.5	127155	2.688235283	96.92117767	40.75357437	4.724368828	64.50627136	454.5136414	461.1676636	50974	304.8350128	571.3985413	89.15358734	47.03038025
sub-275_task-wb2_run-02_bold	0.010911919	0.011817819	0	24.45341916	1.227381139	1.040615131	0.531545072	3443.527588	0.143033799	25	14.53488372	2.356585924	2.155788409	2.646180446	2.267788919	0.0111229	-0.020859724	0.042918723	172	74	66	45	5.27356545	2.599999905	3.02702713	3.02702713	3.000001431	23.21459716	5.861450672	23.02376938	7.45348835	127157	2.662790775	100.2348846	42.39299011	4.643637954	64.14408875	455.1242676	461.2907104	50904	309.2087234	570.6526245	87.47140503	53.93391037
sub-275_task-wb2_run-03_bold	0.005361686	0.009854543	0	23.81732392	1.196390302	1.003966483	0.532014682	3433.057129	0.119332823	20	11.62790698	2.353252869	2.157311355	2.637534999	2.264912253	0.0126567	-0.020588752	0.041577198	172	74	66	45	5.234247934	2.599999905	3.02702713	3.02702713	3.000001431	21.90678401	5.801112175	23.15721893	7.459302425	127117	2.738372087	101.7441864	42.26955414	4.722925847	64.41130066	455.1177063	461.5232544	50958	306.2671478	570.3930145	88.17288208	58.79964066
sub-279_task-nad2_run-01_bold	0.007000065	0.011677607	0	30.11927783	1.376659331	1.052981652	0.494052278	3835.212891	0.068715555	0	0	2.348944757	2.175438051	2.591519555	2.279876667	0.0152148	-0.017998042	0.027589636	154	74	66	45	5.398016384	2.599999905	3.02702713	3.02702713	3	44.6478337	4.09159708	16.06357574	6.17532444	135676	2.675324678	57.80519485	29.98797989	3.995402726	61.22955322	396.770752	401.1363525	44199	275.3357269	499.5519409	74.31096649	52.9884491
sub-279_task-nad2_run-02_bold	0.003185325	0.012688842	0	33.38021339	1.36950552	1.012133507	0.494345128	3839.738525	0.083179027	4	2.597402597	2.339793566	2.162828319	2.577476073	2.279076304	0.0264724	-0.018043866	0.028473876	154	74	66	45	5.50484099	2.599999905	3.02702713	3.02702713	3.000000477	43.51176113	4.101223946	16.30880928	6.17532444	135895	2.675324678	59.31168747	30.55990982	3.832887632	60.93591309	398.1363525	402.149353	43956	278.4431839	499.9204559	73.05293274	52.67331314
sub-279_task-nad2_run-03_bold	0.006920714	0.021926531	0	34.96964705	1.221614746	0.963836905	0.494088689	3877.024902	0.178632125	26	16.88311688	2.389586647	2.194965461	2.640141517	2.333652962	0.0248634	-0.017076047	0.030121261	154	74	66	45	5.47123311	2.599999905	3.02702713	3.02702713	3.000000477	43.09286775	4.130106449	16.23625946	6.155844212	135854	2.662337542	58.33766174	29.92715645	4.025518425	60.26200104	396.4753113	401.0844116	43946	275.1363678	497.8717499	73.30702972	39.966362
sub-279_task-nad2_run-04_bold	0.007965909	0.01407578	0	33.11684579	1.335685146	1.05920819	0.492741926	3945.917969	0.117817925	17	11.03896104	2.349518376	2.170400105	2.587542055	2.290612969	0.0304157	-0.016331645	0.030115925	154	74	66	45	5.446606769	2.599999905	3.02702713	3.02702713	3.000000477	44.44741248	3.956815243	15.87724304	6.058441639	135956	2.649350643	57.0535717	29.65818405	4.336977941	60.25234222	395.6705017	400.5032349	43880	277.0516159	495.6818237	73.53177643	48.78339386
sub-282_task-nad2_run-01_bold	0.00214013	0.019560218	0	32.08875878	1.209899717	0.93516025	0.511858358	2917.479004	0.112693526	18	11.68831169	2.369503442	2.310203939	2.788858387	2.009448	0.0121769	-0.02947841	0.052374087	154	74	66	41	4.897961156	2.599999905	3.02702713	3.02702713	3.75	27.33149336	5.381653786	21.86930466	7.149350643	120943	3.006493568	93.161689	37.41628647	3.736772728	67.31877136	409.1077576	414.7630005	40032	263.25681	520.98638	84.6796875	39.67098236
sub-282_task-nad2_run-02_bold	0.001534416	0.013307009	0	31.30044217	1.212604883	0.969438928	0.514886721	2851.551025	0.105596524	12	7.792207792	2.354022147	2.307931082	2.747874281	2.006261078	0.0143041	-0.030173223	0.053155169	154	74	66	41	4.851529545	2.599999905	3.02702713	3.02702713	3.750000477	25.35443279	5.449044228	22.57164764	7.233766079	120699	3.045454502	97.12532349	38.86076736	3.549303201	68.22856903	409.057373	415.3441467	40375	257.7194733	521.0305237	85.60990906	46.97608185
sub-282_task-nad2_run-03_bold	0.001751818	0.01689469	0	31.90116675	1.128991162	0.96133149	0.512909854	3018.125	0.171256549	42	27.27272727	2.361512484	2.311743403	2.760599638	2.012194411	0.0112344	-0.02804674	0.057893757	154	74	66	41	4.854943474	2.599999905	3.02702713	3.02702713	3.750000477	28.81623959	5.343144417	22.40095711	7.103896141	121106	2.954545498	96.2110405	39.27960587	3.830712959	67.50654602	411.2028809	417.3766174	40165	261.4779114	522.3649292	85.96833801	42.15489197
sub-282_task-nad2_run-04_bold	0.005036623	0.012780062	0	30.35572094	1.264299926	1.035997074	0.512789719	3080.048828	0.145175068	29	18.83116883	2.369661483	2.319969296	2.764028745	2.024986409	0.010995	-0.025992872	0.058543511	154	74	66	41	4.814780607	2.599999905	3.02702713	3.02702713	3.750000477	25.82755176	5.092834949	22.10401154	7.012987137	121072	3.051948071	95.57434807	38.42092514	3.669243309	67.46804047	409.2741699	416.1428528	40426	253.8620071	519.8750153	86.42921448	46.14744568
sub-283_task-nad2_run-01_bold	0.001222597	0.010463853	0	26.4049323	1.262764002	0.987111944	0.48279701	3755.098145	0.070900271	1	0.649350649	2.316389318	2.167374033	2.495864647	2.285929273	0.0234882	-0.016719194	0.029357608	154	74	66	45	5.770869641	2.599999905	3.02702713	3.02702713	3.000000954	28.32118218	4.447806835	18.75728989	6.259740353	140686	2.727272749	76.58279419	37.12356186	4.831321185	59.20296478	399.0549927	405.4902344	39740	295.5886383	491.8055298	70.26412964	58.29214478
